,tweet_text,date,hashtags,link
93,"Hope this quarantine resuscitates that long lost desire that once raced your heart. Begin to believe to see that desire fulfilled and have faith, the confidence in what we hope for, that your desires are finally coming to life. #COVID19UG #StayHomeStaySafe",2020-04-09 06:24:26+00:00,#COVID19UG #StayHomeStaySafe,https://twitter.com/agadavus/status/1248134660267421698
94,This article by Jurgen Thoelem on running or biking during this #COVID19UG times is a good read to understand why it's not safe. Making @KagutaMuseveni new directive a necessary step in this fight against the virus. @MinofHealthUG @SamsonKasumba,2020-04-09 06:11:19+00:00,#COVID19UG,https://twitter.com/tucaleb/status/1248131357315866625
95,"Dear @Airtel_Ug, thanks 4 providing a fairly stable #InternetConnection &amp; robust #dataplans for the time being in the #COVID19UG #Lockdown. This paraphrased proverb's been drummed into my head. ""A child who has only tasted their mother's food, crowns her best chef in the world.""",2020-04-09 05:59:08+00:00,#InternetConnection #dataplans #COVID19UG #Lockdown,https://twitter.com/NansinguzaJ/status/1248128291342561281
96,"I couldn't help but reflect on phrase coined by ""The People's President"" Rt. Col. Dr. #KizzaBesigye a couple of days earlier about flouting of #COVID19UG guidelines. ""Useless Elites"" phrase was as strong as ""Ekifamutima"" only the circumstances were different. #KeepingUpWithM7",2020-04-09 05:48:08+00:00,#KizzaBesigye #COVID19UG #KeepingUpWithM7,https://twitter.com/NansinguzaJ/status/1248125524528029697
97,Kid has rhymes! #Rapper #COVID19UG ,2020-04-09 05:29:10+00:00,#Rapper #COVID19UG,https://twitter.com/Jaden_F1/status/1248120748247564288
98,"To apply for the loan repayment holiday, email enterprisedirectug@stanbic.com or call MTN –0312222660 Airtel –0200546600 UTL –0417266600 Apply by 30th April 2020. Terms & Conditions apply. For details, click here: https://web.facebook.com/notes/stanbic-bank-uganda/covid-pandemic-response-3-month-loan-holiday-for-eligible-borrowers/2917927841600658/ #Covid19 #StaySafeUg #Covid19UG",2020-04-09 05:22:57+00:00,#Covid19 #StaySafeUg #Covid19UG,https://twitter.com/stanbicug/status/1248119186276130818
99,"Stanbic Bank Uganda, in standing with you during the #COVID19 pandemic, extends its esteemed customers a 90-day loan repayment holiday. The loan repayment holiday is for our employed, self-employed, SME and Corporate Business customers. #Covid19 #StaySafeUg #Covid19UG ",2020-04-09 05:22:56+00:00,#COVID19 #Covid19 #StaySafeUg #Covid19UG,https://twitter.com/stanbicug/status/1248119182484328448
100,"#BrianAndMaritza #DMightyBreakFast #KFM ""#Darling"" trended after Gen. YK #Museveni inquired of who Darling was, in relation to the UGX 200M contribution to #COVID19UG National taskforce. Surprisingly ""#Okwetsyamura"" wasn't used in his speech except #SoftParts. #M7Address",2020-04-09 05:19:08+00:00,#BrianAndMaritza #DMightyBreakFast #KFM #Darling #Museveni #COVID19UG #Okwetsyamura #SoftParts #M7Address,https://twitter.com/NansinguzaJ/status/1248118227290542084
101,Problem with fintechs is that they are data driven and locks out so many off their grid. Am into Agri-tech and we tap into existing MM Platforms for the rural too though we run data driven APPs to cater for the rich. Let them tap into such minds to get more clients #COVID19UG ,2020-04-09 05:15:26+00:00,#COVID19UG,https://twitter.com/IvanPinno/status/1248117295731400707
102,Facts about #COVID19UG crisis; -Markets are organized -Crime has reduced -Towns are clean -Social media is well behaved -Exposed a lot of people n institutions -Expect embezzlement scandals in future -NSSF is not ours -Medical people deserve their better pay -We miss football ,2020-04-09 05:02:04+00:00,#COVID19UG,https://twitter.com/antonyagaba/status/1248113930469363719
103,"This is a classic one! Our MPs & Charity do not mix. It is this slogan -""Do not Drink & Drive."" To think that an LCI Chairperson donated UGX 1M to the #COVID19UG National Task Force, yet #MPs valiantly fought to have gov't pay for them #OTTtax is mindboggling. #Uganda #COVID19",2020-04-09 04:48:00+00:00,#COVID19UG #MPs #OTTtax #Uganda #COVID19,https://twitter.com/NansinguzaJ/status/1248110391416283138
104,@OPMUganda @MinofHealthUG Please publish this list of contributions from companies towards the Covid fight and we first see which companies we shall be supporting and which ones need to be dropped. #COVID19UG #M7Address,2020-04-09 04:46:23+00:00,#COVID19UG #M7Address,https://twitter.com/Angelibee/status/1248109983193055233
105,“Challenges are what make life interesting and overcoming them is what makes life meaningful.” – Joshua J. Marine #ThursdayMotivation #COVID19UG,2020-04-09 04:27:55+00:00,#ThursdayMotivation #COVID19UG,https://twitter.com/emmiebert/status/1248105334213955585
106,Those who want to reap the benefits of this great nation must bear the fatigue of supporting it. Thomas Paine #COVID19UG #STAYSAFEUG #StayHomeStaySafe #WashYourHands,2020-04-09 00:25:07+00:00,#COVID19UG #STAYSAFEUG #StayHomeStaySafe #WashYourHands #WashYourHands,https://twitter.com/AsantejnrRuhima/status/1248044234076274688
107,@KagutaMuseveni people must comply but crowding them is not safe #COVID19UG spread @JaneRuth_Aceng @DianaAtwine,2020-04-09 00:11:48+00:00,#COVID19UG,https://twitter.com/GraceMatsiko/status/1248040882831527937
108,@NileSpecial ugandans have put you on a test #COVID19UG ,2020-04-08 23:36:04+00:00,#COVID19UG,https://twitter.com/Sheikhdhp256/status/1248031890168258561
109,"I did not hear @Rotary Uganda. Where are you my heroes, please it's you who knows how to help not these empty jerycan donnars of @CocaCola Uganda in response of #COVID19UG",2020-04-08 20:53:31+00:00,#COVID19UG,https://twitter.com/derickTumuhaire/status/1247990981393293314
110,Thanks dear @CocaCola Uganda for the 180+ empty jerrican donation during struggle of ending #COVID19UG. You must be Sham....less,2020-04-08 20:43:48+00:00,#COVID19UG,https://twitter.com/derickTumuhaire/status/1247988538777505794
111,"Thank you Coca-Cola, The donation is valid, we need water to sanitize #COVID19UG ",2020-04-08 20:37:20+00:00,#COVID19UG,https://twitter.com/JonanTea/status/1247986910863200256
112,What is happening to our beautiful country? Coca-Cola donated empty jerrycans Pepsi donated blankets #COVID19UG,2020-04-08 20:28:50+00:00,#COVID19UG,https://twitter.com/KatatumbaM/status/1247984773030707205
113,"Son: Dad, the house is on fire! Dad: prepare for me my bed to sleep Where will you sleep once the entire house is down. Dear Ugandans, these days are abnormal, stop demanding for normal staff @KagutaMuseveni says, I was on @nbstv. This is #COVID19UG",2020-04-08 20:07:16+00:00,#COVID19UG,https://twitter.com/derickTumuhaire/status/1247979341721612295
114,"The birds are down, #COVID19UG strikes hard. Let me take my move ",2020-04-08 20:05:32+00:00,#COVID19UG,https://twitter.com/derickTumuhaire/status/1247978909200719876
115,One more confirmed #COVID19UG case in #Uganda after 3 days. Victory is around the corner. #Together_against_Corona #StaySafeStayHome #STAYSAFEUG #lockdownug,2020-04-08 20:03:21+00:00,#COVID19UG #Uganda #Together_against_Corona #StaySafeStayHome #STAYSAFEUG #lockdownug,https://twitter.com/ikyomuhendo/status/1247978359491002369
116,"So minister of education had no answer when his excellency asked about online exams yet there is a whole Virtual university licensed by the ministry of education, Woow.#COVID19UG @Educ_SportsUg @VUUganda @UCUniversity @UCUeLearning",2020-04-08 19:56:26+00:00,#COVID19UG,https://twitter.com/bushkenno/status/1247976618095775745
117,So with all the soda @CocaCola makes it has given Uganda empty jerrycans to fight #COVID19UG @samiemhindo @SparrowMafia @SpringsAdah @SpartanWK Wea you,2020-04-08 19:51:32+00:00,#COVID19UG,https://twitter.com/MuganziSecure/status/1247975384664195074
118,"I have heard the companies/organisations that have contributed towards the fight against #COVID19UG, where is Aim Global In Motion, it has many Young billionaire's. Where are you?",2020-04-08 19:42:15+00:00,#COVID19UG,https://twitter.com/JonanTea/status/1247973049355419648
119,"My dear president, online exams are nothing unique in this 21st century. It is just that we have lagged behind in that regard that u ask about how they are invigilated.#COVID19UG #UCU @UCUniversity @UCUeLearning @MoICT_Ug",2020-04-08 19:41:51+00:00,#COVID19UG #UCU,https://twitter.com/bushkenno/status/1247972946213289985
120,#COVID19UG #asktheexperts,2020-04-08 19:22:17+00:00,#COVID19UG #asktheexperts,https://twitter.com/MUIIPlus/status/1247968023216041985
121,"Hon #PeterEchweru and Hon. #JudithNabakooba have asked the public to disregard the injurious rumor meted against the quality of beans being handed out by the #COVID19 ""#COVID19UG #National_TaskForce"". In her own words, The #ICT minister said, ""The detractors can go to hell.""",2020-04-08 19:13:58+00:00,#PeterEchweru #JudithNabakooba #COVID19 #COVID19UG #National_TaskForce #ICT,https://twitter.com/NansinguzaJ/status/1247965930967248901
122,Normal coughing and flu can get u in trouble now. #COVID19UG,2020-04-08 19:04:31+00:00,#COVID19UG,https://twitter.com/Sheikhdhp256/status/1247963550154403845
123,Dear @DarlingUg Be notitied that your UGX 200M contribution to the #COVID19UG National Taskforce was received in style by His Excellence YK #Museveni. Thank you a lot!,2020-04-08 19:04:07+00:00,#COVID19UG #Museveni,https://twitter.com/NansinguzaJ/status/1247963450258710530
124,"Even if @RwenzoriUg contributed only 30 cartons of water that’s (15,000 X 30 = 450,000), at least they are better off than those who didn’t contribute at all. #Uganda #COVID19UG ",2020-04-08 19:01:02+00:00,#Uganda #COVID19UG,https://twitter.com/BwahaDenise/status/1247962674685718529
125,"what is the original quote for ""No House parties (attempted murder)""? #COVID19UG",2020-04-08 18:59:20+00:00,#COVID19UG,https://twitter.com/OkelloGideon6/status/1247962247151960070
126,Onuley bulandey niu cars? Looks like za beggar has a choice. #COVID19UG,2020-04-08 18:58:37+00:00,#COVID19UG,https://twitter.com/Omushomesa/status/1247962069258944517
127,"Actually Museveni did not pause rent, all he did was to tell landlords to demand their cash next week after lockdown #COVID19UG #PauseRent",2020-04-08 18:58:10+00:00,#COVID19UG #PauseRent,https://twitter.com/JBahabwa/status/1247961955404517376
128,#COVID19UG it must have been one of the kamwokya people ,2020-04-08 18:56:36+00:00,#COVID19UG,https://twitter.com/Sheikhdhp256/status/1247961557797154817
129,we must start printing letters and invoices and stamping daily #COVID19UG #STAYSAFEUG,2020-04-08 18:56:14+00:00,#COVID19UG #STAYSAFEUG,https://twitter.com/OkelloGideon6/status/1247961468592697344
130,what will bodas do 2pm to 7pm? #COVID19UG #STAYSAFEUG,2020-04-08 18:55:39+00:00,#COVID19UG #STAYSAFEUG,https://twitter.com/OkelloGideon6/status/1247961319107629056
131,"Please, oh please make the exercise at home video @KagutaMuseveni #COVID19UG",2020-04-08 18:53:18+00:00,#COVID19UG,https://twitter.com/Angelibee/status/1247960728881057792
132,@CocaCola thanks for donating 180 empty jerrycans #COVID19UG ,2020-04-08 18:51:52+00:00,#COVID19UG,https://twitter.com/Akmartoug/status/1247960367608868864
133,"#COVID19UG M7: This doing exams online, who invigilates? Supposing I sit in my room and I copy? Janet: We asked UCU that question also. We wanted to be sure that they have a way to supervise but they said that this is a program that is like homework,..it didn't add up. ",2020-04-08 18:51:31+00:00,#COVID19UG,https://twitter.com/Basaija3/status/1247960279759159297
134,President #M7Address on #COVID19UG in brief :- - Uganda is more than prepared - No exercise in public anymore - Boda’s stop at 2pm - No House parties (attempted murder) - Politicians stand warned - Did the right thing to LockDown - Wishes Ugandans good luck,2020-04-08 18:49:06+00:00,#M7Address #COVID19UG,https://twitter.com/AmakoAsega/status/1247959671606063105
135,This list MUST be published in a popular #Newspaper. The heroes names (those that contributed to #COVID19UG National #TaskForce) should not be lost to #history,2020-04-08 18:48:08+00:00,#Newspaper #COVID19UG #TaskForce #history,https://twitter.com/NansinguzaJ/status/1247959427891843074
136,“There is time for everything. Time for examinations. Time for cattle keeping. Time for survival and this is time for survival.”- @KagutaMuseveni #Uganda #Museveni #COVID19UG ,2020-04-08 18:47:11+00:00,#Uganda #Museveni #COVID19UG,https://twitter.com/BwahaDenise/status/1247959188799709184
137,This is time for survival. #COVID19UG,2020-04-08 18:45:05+00:00,#COVID19UG,https://twitter.com/ShakiraNiyonku2/status/1247958662213259265
138,#COVID19UG #COVID19 #M7Address His Excellence Gen. YK #Museveni the president of #Uganda as he inquired from the Minister of #Education Hon #JanetKataha - who doubles as his wife. But this issue of doing #exams online - who invigilates?,2020-04-08 18:45:01+00:00,#COVID19UG #COVID19 #M7Address #Museveni #Uganda #Education #JanetKataha #exams,https://twitter.com/NansinguzaJ/status/1247958644228001792
139,Who is snitching all the kasasi moves to Muzeeyi? Could it be the same jama who recorded that jogging video that went viral? #COVID19UG,2020-04-08 18:44:40+00:00,#COVID19UG,https://twitter.com/MadMudokolo/status/1247958557481459712
140,#COVID19UG But let us all agree mr. M7 ur president is humorous so much. ,2020-04-08 18:43:51+00:00,#COVID19UG,https://twitter.com/Sheikhdhp256/status/1247958349427113985
141,@JaneRuth_Aceng; We shall ensure all our health workers are protected! We have purchased more masks from Nytil that are reusable. We have as well also purchased more disposable gloves. #M7Address #COVID19UG #STAYSAFEUG #StaySafeStayHome,2020-04-08 18:43:09+00:00,#M7Address #COVID19UG #STAYSAFEUG #StaySafeStayHome,https://twitter.com/AsantejnrRuhima/status/1247958175669792768
142,"But these exams online, who invigilates? What if i sit at home and i copy from my books? #M7Address #COVID19UG #StaydafeUG",2020-04-08 18:42:58+00:00,#M7Address #COVID19UG #StaydafeUG,https://twitter.com/MadMudokolo/status/1247958127498141701
143,#COVID19UG Exams online everyone will pass,2020-04-08 18:42:48+00:00,#COVID19UG,https://twitter.com/Sheikhdhp256/status/1247958087748681729
144,So @JumiaUG and @SafeBoda will end deliveries by 2pm? #COVID19UG #M7Address,2020-04-08 18:40:24+00:00,#COVID19UG #M7Address,https://twitter.com/TGE4uganda/status/1247957480858169344
145,We banned hexagon weddings so we can solve the #COVID19UG problems with a hexagon approach. Are you getting me or should i stand up?,2020-04-08 18:39:03+00:00,#COVID19UG,https://twitter.com/MadMudokolo/status/1247957144001040384
146,Anyone able to hear what the first lady is saying?? #M7Address #COVID19UG,2020-04-08 18:38:10+00:00,#M7Address #COVID19UG,https://twitter.com/MrKabugo/status/1247956922453590017
147,#COVID19UG Anything on education maama ,2020-04-08 18:38:02+00:00,#COVID19UG,https://twitter.com/Sheikhdhp256/status/1247956885308874752
148,President Museveni thanks People Power for donating towards food relief drive. #NBSUpdates #COVID19UG #StaySafeUG,2020-04-08 18:37:51+00:00,#NBSUpdates #COVID19UG #StaySafeUG,https://twitter.com/nbstv/status/1247956842149486595
149,#COVID19UG Abe kamwokya will u say tebabogedekko,2020-04-08 18:37:07+00:00,#COVID19UG,https://twitter.com/Sheikhdhp256/status/1247956657503600641
